"Participant","l_fit","beta","tau","condition","NLL","AIC"
4lr34ls3h4m3s3m535cq9443,13.973660507342668,0.9004755285321829,0.07251316611743788,0,946.075755784547,1902.151511569094
c6tvsz3vqmtzl6q5hzlqlvq9,12.588669990193708,0.35040579432992014,0.06806850403732265,0,948.714100000557,1907.428200001114
9sr6wm39rvl5t5whttwzt4z3,14.540677517600976,0.39232359519527593,0.06779578094580399,0,982.7520742498932,1975.5041484997864
99tzcwct5chlrqllsswr36v6,0.665624440661678,0.4389301973445625,0.09145994254990741,0,836.8371145889205,1683.674229177841
qvttzvs5l9vqc4369q656mht,0.8179993191283131,0.4300649531008396,0.0887026437144143,0,825.7133099695994,1661.4266199391989
c6tmlr3swr3h4hrwtc5s9w9w,1.488921228333909,0.11396917425062247,0.0506327728949332,0,661.9841711143929,1333.9683422287858
4zr54q9v5t3ctc5hrtlql4sl,0.9966719033062896,0.15839848412716956,0.03941456636758574,0,608.3275370662627,1226.6550741325254
4lrqq463qc36tc65l39rh4q9,1.9224779458457646,0.006737946999085467,0.030788350389424658,0,457.903670160774,925.807340321548
4hr6qwvshrqw3cczv6twc4t9,18.300230504582515,1.7708019913793165,0.0638639927649268,0,960.3492804378714,1930.6985608757427
4hrh4cwtr96333q5qtsqc4ct,0.7667311634829167,0.48304922051448795,0.09246989811673162,0,792.6147421062849,1595.2294842125698
6rrzwssvrrvt55sv9m5tr35z,0.6467994300367769,0.13704560380116443,0.033131342412423465,0,417.2638936709799,844.5277873419598
l6t3hvh3z39zqq9svq9sm5mv,7.882716132052178,0.41511134111803794,0.06234894914308522,0,877.8379180660124,1765.6758361320249
9ttwszmrwsllq4rcz9t9wrw9,1.4870269193642893,0.006737946999085467,0.033534431433612275,0,480.9546323164057,971.9092646328114
cztqt4czl56hm65ws35zz3sr,1.2240732090551254,0.06036427171347361,0.02523109506280213,0,566.0135297482689,1142.0270594965377
4tt6zcllr9vlq44hlc3m6scm,1.3342888972304368,0.22162454887785496,0.04590257487269618,0,582.9929673586903,1175.9859347173806
vltsvcstr4vlv69c35lrhrsz,12.228226278279891,1.1153958243005193,0.06581774677725241,0,948.4962045619714,1906.9924091239427
4vrlqrs33966tcv49s3ss4v5,9.609291897019409,0.4395411633818459,0.06040618679144626,0,837.3720613506616,1684.7441227013232
q3tc4hl5sz3tqqr333545zcr,1.5701955054132632,0.07542213287577833,0.04633997937737623,0,559.3952959072714,1128.7905918145427
wctl53r5cmt5m4rzrhq3vv35,0.8117547658967283,0.4184940207276969,0.07542519816336563,0,758.089219292782,1526.178438585564
tct9hzvlsww9l6twll644rm4,0.928827168209401,0.13378495034051785,0.04666435161095611,0,625.0603891823948,1260.1207783647897
4vrh4zqhsh5hswqqsqrq34ll,15.542903925617061,0.9228342707972597,0.06022788957673913,0,820.6288465950413,1651.2576931900826
4rrwscslsr4slz64r4qvh5lc,1.3985236742372442,0.006737946999085467,0.043158965517288886,0,689.7530414125962,1389.5060828251924
tct4rmwvl6v4z6th3cqrm9c6,0.7245572774985599,0.38536089229056597,0.06772463200002665,0,714.2578221119439,1438.5156442238879
4vrc439hh9s3cs9zmhtqz43q,0.7420404903916737,0.4200353969769707,0.07680092478250411,0,732.0869335674922,1474.1738671349844
4zrt493rl59qtct5w5zq44m6,11.845290805441344,0.03684061924360519,0.056395175824021364,0,786.204338648906,1582.408677297812
4cthcwrwzl9h94c6q4l4t6mv,11.042163838631362,1.0252258962038239,0.07976901388426857,0,971.45360559409,1952.90721118818
slt9sllscwcsc45l94z65tv5,10.787716569924159,0.006737946999085467,0.049571425399374834,0,645.0626970504736,1300.1253941009472
44r5qs4v36twrtcl3s4qm46q,0.809114501966083,0.29753778950205356,0.05398939308940002,0,819.8465918903,1649.6931837806
vqtql6sttwwhl4src4qv4t49,13.545634006831097,1.0188884481901408,0.06728856072620204,0,865.2682277466552,1740.5364554933103
zlt66v9mlw9r34lq4rsl6wqh,0.7342242796834351,0.41263099463695807,0.07173482219665679,0,701.2218993007658,1412.4437986015316
69t3zlc9crsc54qzqzrzr69c,10.703441582570672,0.8459546896500159,0.06085311591010048,0,781.6625866351907,1573.3251732703814
wztmw53lqwh4qh54vr5lw63h,0.7330044695434386,0.4367029652753909,0.07518986086869782,0,677.1875160146174,1364.3750320292347
hlt9zwlm65lz543svqvtzzhm,0.6672530226226987,0.41844471736556754,0.07889516666102858,0,776.193257556725,1562.38651511345
4zrwqqm6rtm355w4mvr56z69,8.663082845255142,0.4407526178606528,0.07178917208286248,0,843.975787288237,1697.951574576474
9ct6zsmrc4th4hcww9999h6c,7.527465759006909,0.6328039718509304,0.06653338607887105,0,841.6701440433588,1693.3402880867177
qqr9tscllc45z5q36r5rvtqm,12.786131131294546,0.006737946999085467,0.05959181358365358,0,799.9371215129548,1609.8742430259097
5htq4t4hwrtq9qcrvq9wzlv3,13.636690829407822,0.9339555913193502,0.0720559579335245,0,879.0647845432975,1768.129569086595
4zrm4rrl3tw3qz96htrsl44m,0.7535341202501562,0.44517195468064047,0.0780319986614995,0,686.7042400817668,1383.4084801635336
mztq6sqzrhq9w6hqrhlr6lvc,11.046211637122559,0.6595522919424479,0.05921992262540865,0,838.7263297946171,1687.4526595892341
trts33srcw4z9q45sz63shls,0.9537512199216207,0.2319250964804567,0.05326936863775949,0,741.8634147537468,1493.7268295074937
h5rcr3hcm3s3cctcrhvzwvmm,0.7055703647851461,0.14075558683362138,0.0326015272013223,0,489.7632495449073,989.5264990898146
lztrv9w44596hqrc3s53666z,8.890817260028932,0.7159935982998605,0.07348549721649296,0,878.2690533186714,1766.5381066373427
m5tv5vlzm4zc566cztml55mt,0.7436879723346144,0.39704308799951243,0.07551596940493596,0,790.0373845914504,1590.0747691829008
3ttw45s3qvmcm6lhvcrcsc6w,4.164412259231906,0.0840204903594159,0.04969031836851399,0,725.0487949318178,1460.0975898636357
rttsv36q9s6444c9m9zqssr4,11.74424448271467,1.2341927967415176,0.0643289778911951,0,974.3410227981283,1958.6820455962566
cttl9tczztq3qh965m9vt6m9,3.0238724985587186,0.14225763342542608,0.05917611678702457,0,698.1073322495641,1406.2146644991283
srts3qzhqvshqq66q35l3wsv,1.5694119881914839,0.006737946999085467,0.039529151140642094,0,621.7917313176014,1253.5834626352027
4srt5vl4zqzms5tz3mcw5twq,5.610839215532027,0.0505467584946727,0.041271979880987374,0,655.5574671142194,1321.1149342284389
4wrm4vsh35c4vt6vvv5t64ws,0.5386584146653808,0.08180247135839533,0.04122952995575943,0,781.405560095812,1572.811120191624
4rr444wt5446swqtqmrqz49h,3.044153981524013,0.16194732495729025,0.05467797489934892,0,662.5131312215236,1335.0262624430472
46rw4zhc5hw4qvrlsc9q34m6,0.6932189530977775,0.4925020434275633,0.0927487366096171,0,757.8368583242718,1525.6737166485436
z9tr9lmwtl9ztqwv59qsrw6c,0.5307856858551763,0.9943398751845063,0.23931400108717577,0,985.2905746108929,1980.5811492217858
6crcmzzr4r3zh5trl3vchzzq,8.308211275468315,0.1498121396133481,0.05978630586260991,0,707.5407435990016,1425.0814871980033
5ltrht5vrmszz66t6mq6q6wz,3.01776442530889,0.24720894880374528,0.05899889331965724,0,709.3321446528882,1428.6642893057765
c3t494tlr39c4hws6hsmhvhh,2.1224961099317037,0.006737946999085467,0.041831798512042676,0,530.3457466240435,1070.691493248087
46rc4zl46v35sch6s3vqv49l,1.6452969579508308,0.19711522898187,0.03758445957177955,0,512.2996539763645,1034.599307952729
4rr5qhrlcz64wvv5m9s9h4vs,1.1806216565387349,0.21774162256250065,0.07015538782615802,0,928.4465039527296,1866.8930079054592
4vrw4z4swhw46vrlshhqc4ch,13.388079122253043,1.393176592070144,0.07098375279972614,0,921.5756369947212,1853.1512739894424
httmcs4cwhs3c43mmtsz696z,0.479888800113012,0.12765936007095524,0.030228946708370195,0,635.8008428719918,1281.6016857439836
55tq6hv3456r6qmz93l6mztr,0.7459884796852284,0.4358087979614859,0.08416287312735127,0,760.9956250274416,1531.9912500548833
hvtc994r6wcwz46s5vsvmwtm,9.987650350027334,0.006737946999085467,0.044890432034347394,0,734.2359770877316,1478.4719541754632
69t9trc3cwqz36lltw3q4hcw,6.569065552424005,0.28085611767405416,0.059493410166920294,0,777.9693234402507,1565.9386468805014
hlrlhcq34wvqqzhm94334t5w,11.340116403500275,0.006737946999085467,0.06519188911067005,0,937.5308463656243,1885.0616927312485
9rt3zmqr4596t4v339m3q3z5,0.729213931518204,0.38210894799304485,0.07035642910459411,0,686.6806167597414,1383.3612335194828
4lt3zst5rh9lv65qch5c9twc,2.0973287346201124,0.006737946999085467,0.05969217137511109,0,642.1906983894735,1294.381396778947
44rh464565trztz9s36m94w3,0.7360477995639765,0.376073047588556,0.07048272027652905,0,759.0646294482148,1528.1292588964295
twtql996czvq6hhcr6hrs4s4,0.7304766105524176,0.4108175964065666,0.07835769730324274,0,725.5692061350094,1461.1384122700188
4vt3hh4tvlzmv4m4lwl34s94,11.9449506941468,0.5087657962383328,0.07339959697621365,0,948.1568765377849,1906.3137530755698
6stt6r9wh44v44r34wvc5lv3,0.821209072709752,0.4223845401444606,0.08442564999352581,0,813.9896357039424,1637.9792714078849
q3rs6w3tr4tw35tc6h93vvcz,15.353325854698681,1.04208230970255,0.07025229220033263,0,995.4386060909566,2000.8772121819131
q6tscv99ltcts64svvrch4qw,2.363306355388146,0.1449733239624184,0.04020074381585914,0,558.1924095099645,1126.384819019929
vrtcsmvszrq4v6twwtc6lw54,0.6462255901694876,0.2567497386206341,0.042824364796312284,0,629.0633884751335,1268.126776950267
4qr9lm6t3s46rz5z43q4qr49,2.43477836606948,0.17364243907343657,0.05309982983999887,0,704.7620640191462,1419.5241280382925
vttlvmzzl5zw3643tls54hr4,0.645169965763269,0.2950784710534905,0.06480933080145049,0,753.9808341427915,1517.961668285583
9wrv3lhr9vc64z6q6vmhch5r,17.261623380561197,1.2017602867234314,0.06603850134756786,0,902.8786419935303,1815.7572839870606
4sr94hrv9mzvstchhr4c4465,23.800706302040375,0.006737946999085467,0.06465995947389147,0,747.6325025851038,1505.2650051702076
4rtv9wt539tsqhml9m9t5l5c,6.441627951678738,0.07481720694601318,0.04944275300047217,0,615.6659055530499,1241.3318111060998
4hrtq36t6shvscs9tm5s44wh,1.635718738450238,0.006737946999085467,0.0261907253300637,0,543.1601532446931,1096.3203064893862
zht9rwvr3zlcz6q5lsmcrzrv,0.8182758841971007,0.36831089645802817,0.07737795599844435,0,847.17986526957,1704.35973053914
lht59vml53stl6t9356zzlz5,0.9223404630070673,0.3487411447862947,0.06934963157477624,0,827.7933863669646,1665.5867727339291
4vt64rh649thm6s96c4hzlrv,0.8176589272280734,0.38251536648557594,0.07737750620077255,0,819.5030115033785,1649.006023006757
3ttzcctzwww6qh5m4h3r3s5z,13.763977022350542,0.006737946999085467,0.06065394761124185,0,884.7986956027323,1779.5973912054646
4lrm4543srss53l5c4cqw4v4,0.8317290379117914,0.5070062678112899,0.10390164577858288,0,847.5455777427594,1705.0911554855188
rztvsrll3cztm4rzsz65lvcc,0.8407536077854263,0.40700079641269976,0.07259311448436659,0,720.1892531257553,1450.3785062515105
4tr34c4q9wl35wsvcq3q5464,0.7849321975601795,0.38059036809141855,0.07067411443170694,0,770.7667652311563,1551.5335304623127
99tvrzs69l3ls669s6tczs5c,8.926518800967486,0.006737946999085467,0.05182110615049704,0,703.0538256540267,1416.1076513080534
4vrzqzhv695q6cq3hzhsw43s,1.56391105407402,0.006737946999085467,0.04721125207234618,0,622.972282945642,1255.944565891284
qwtstzrvz4rsh4lw6s9vsv4s,0.8604148314451823,0.2866855640047582,0.06425649144800952,0,781.6485615778057,1573.2971231556114
4zrt4cc4c46qv3rvr4sq4446,8.119523222834246,0.07237566793820752,0.05818493233676783,0,792.6502597312628,1595.3005194625257
vhtq4936cz6tm6v4sh3l33sz,7.709326631965053,0.006738475044053664,0.07283516661944939,0,976.7363400103271,1963.4726800206543
69tt3twmmrsl6h6t3s4lzs9s,10.353155872018863,0.09040907042389837,0.0653976169091316,0,874.4410397689015,1758.882079537803
99r9hw9r95tm5c3c959z953m,16.962870219742364,1.4625980664108975,0.061519645412528474,0,952.9425593734869,1915.8851187469738
m6tlq55m6vhhqh9cmtqclm3c,0.5198876268138128,0.5718006825714482,0.10013789130455612,0,715.108986598198,1440.217973196396
r4t3lwlrhlt9w66s6sv46h39,0.7413165712698802,0.3713623141940663,0.05464864120742448,0,511.861272898244,1033.722545796488
6hr65llm5rccmz45wwsrwrqv,0.6791815818173998,0.3273533464309938,0.058690510961627446,0,713.9620620104619,1437.9241240209237
4vrlww3cr9vlw5ltv3w4smrv,0.8162415053724665,0.3430240600733254,0.0713355550396606,0,808.5391539212267,1627.0783078424533
crtm9ss64cl64qcmq4zr9z49,0.8301543104458686,0.3457553524992104,0.06870755473468823,0,831.0822034513328,1672.1644069026656
qstcht3c36zvh49zrqmc64q4,1.788990074373224,0.04214823902293819,0.04099988029399562,0,528.743085885166,1067.486171770332
hcrm4s3rtv5l65scvvm6r4cz,0.9672208183120947,0.37725789666437337,0.06988419722403535,0,846.0974603404111,1702.1949206808222
49r5q9v95th93c3hmchrc4lh,0.8653422054934479,0.12157978534596739,0.040541531391225814,0,624.5025344016307,1259.0050688032613
4mrt4q4w56zm334qs5hqw4lz,12.277643858359383,0.4259581208581852,0.06063013562123151,0,804.163783788458,1618.327567576916
4wrqqhvsltl33v5ctmvrc45l,8.406633382133368,0.006737946999085467,0.057973824472964924,0,804.3821930457619,1618.7643860915239
4mr64h5czv54wmztmvlqc4zr,11.224962566335211,1.154347809635401,0.0557916281532948,0,773.8457413508852,1557.6914827017704
4qrt4m35qvvwzv9mhlvqh4s6,10.81082619727928,0.006737946999085467,0.047317646109202624,0,753.4599949790394,1516.9199899580788
qrtlqs5mlw4q4h6t4tzhzm33,13.566841161461827,0.006737946999085467,0.06184297778554117,0,925.5865830859716,1861.1731661719432
46rr4hmrzlvvwswrc9zqc4sl,0.7273246455855438,0.43312545488265225,0.07355395990788298,0,797.8879633741369,1605.7759267482738
mvtvv9lh6whmz6434mwq9vml,0.531186387219429,0.5895051139644256,0.10875475705984564,0,767.1730951303252,1544.3461902606505
4ht6rcr9455ww6wr5lv46mt5,0.4824400504138566,0.18937884784965475,0.05278951441353308,0,1029.243025313096,2068.486050626192
4zrc4646c3q4tm35lq3qz4tr,0.797310761381093,0.3866160829646015,0.0712078749539101,0,799.8588775828509,1609.7177551657019
q6r9lz5svl9r35tq63tzlm4c,4.735771678175876,0.006737946999085467,0.05067832593208706,0,616.8239442368724,1243.6478884737448
hmt5r5q6r4q464zctmc4chm4,6.7065966587866335,0.4333251090837914,0.06947283712351865,0,936.8042440398731,1883.6084880797462
tmt9l6l39s4wqhwzl3t55mvz,0.7205833908420616,0.22869788831392013,0.046789247743773535,0,702.1594357539336,1414.3188715078672
43rc4lw9w9wv35lr4qz3vwsw,4.467453550699684,0.1922799872943012,0.04317733118349352,0,556.62107968114,1123.24215936228
4vr34w3hvt3z6vttssvql495,0.7639879975128245,0.1493789338348184,0.04034714718292069,0,571.4792095865098,1152.9584191730196
rcrvrzh6ll3lmrmcz6zmh63s,0.7346374855796851,0.4057239818253915,0.08096579641768029,0,906.9130955190699,1823.8261910381398
mmt5c9srhzrc4h4v3rcqmzhr,1.2016026990971747,0.2104805496984929,0.043848146224481854,0,547.3080399079317,1104.6160798158635
4hrh4wc3rql56vz3969q54mw,0.7066517711225486,0.3758018984606868,0.07712873075506552,0,789.8616049194418,1589.7232098388836
hmtt56q3w3qmqh464mqz5sml,8.655102359927128,0.006737946999085467,0.04407153941102534,0,701.9893819353282,1413.9787638706564
q3rcwlwth6tvv594rczrw6lm,0.626435660225616,0.17314662166998956,0.03981233653311174,0,514.3187293959669,1038.6374587919338
4qrs4456w3ccs3m44m5qv4vv,0.835151489782748,0.38453807068444423,0.07072893013047056,0,794.8399773045408,1599.6799546090815
wcr4sv9qlvm4vzsl9hqzm6rw,0.7406571113737126,0.26675599542720463,0.05213479573975825,0,735.6933902084298,1481.3867804168597
qvtqz5z6mtt3wqt6z6lw3hmw,0.6640134879193047,0.4016558132308374,0.07484496755373775,0,751.6918331891447,1513.3836663782895
4srv4c6clrqsqzlhrwqlv4rz,0.7742522575955262,0.1366317579034659,0.032594206130435455,0,478.067947418388,966.135894836776
4sr54s5wrh4hh3v4r93ql4r5,17.907231667241792,0.9768427041294327,0.061226108247085076,0,800.4916240440621,1610.9832480881241
44rqqvss6czhrczvqmrrs4ws,8.66154076786257,0.006737946999085467,0.04664845371377255,0,810.8075955537493,1631.6151911074985
sst4mth6t9lwqqqqwqwc9c69,0.7545890570922097,0.4421704013106207,0.08675380696971627,0,769.5794725318684,1549.1589450637368
qlttc96t4656t4c549hv464h,3.5052668028988694,0.14389514997844044,0.04675013725238689,0,715.8415283155143,1441.6830566310286
wwt5t45zt5qt4q54vs9msc9h,1.2707360466428281,0.06078386929918079,0.02713563511614537,0,422.26586392141206,854.5317278428241
zqts4rqmw9lz94smmvt95cll,8.328846221172483,1.6270637981973883,0.07192478193473786,0,908.4509277572259,1826.9018555144519
wct5zwq4l6wmqh5vz6q44r3t,0.6993838869601605,0.1425809801937145,0.037257573418052525,0,612.4411115661355,1234.882223132271
srtwtw3msh6q56r4hq3wm3wm,13.668206133683752,0.006737946999085467,0.04577883187850619,0,553.4987715600032,1116.9975431200064
cmth6hw5l3srqhqts3ltlzrq,0.8143446461084105,0.46748121023481404,0.08957054467015987,0,765.1230892690103,1540.2461785380206
hmrhzrw9s9z6vz5vstvqqlzc,15.193842605402779,0.5176329781311869,0.057762812611203335,0,840.2431215103986,1690.4862430207972
4vr5t53hcrcmz5llsz45sv9c,10.963879894559316,0.006737946999085467,0.06357325082867549,0,753.0711885411729,1516.1423770823458
qqt56mr95vhcqh34cstc9vvq,0.7926517289969041,0.3818126210021886,0.07317728821772891,0,761.1413438114107,1532.2826876228214
qhthw4z6w5m6m6cmlhwqmrhv,0.8075522281681566,0.32558194809409885,0.055157871189330174,0,583.5574840128739,1177.1149680257479
w6rcqhwqccwmcchlhsv3qv9m,0.736998053072228,0.3264072270336575,0.05889447120691357,0,735.2274375688831,1480.4548751377663
49r64slcz9vz4s3h339qm4c5,0.8423488687721561,0.4153549974007299,0.08508705780575362,0,852.4365341149373,1714.8730682298747
s3rr5qm9rh4vs5r4mq3zrsh5,0.9922072268881279,0.1789307943297887,0.047099557792919994,0,667.5769884670043,1345.1539769340086
4qrmqcvtrvlmcrhlt394w4tt,3.0938599873079458,0.11938098804733353,0.035273085583637065,0,497.39487212231836,1004.7897442446367
l6r4ttq4m4v465wqqwm9l9rr,0.6579201613774626,0.13590978386960068,0.03838956534430386,0,705.483483546391,1420.966967092782
l4t5c46w6wh6s6vqll3lvvmw,0.27149094778759486,1.0066639149846823,0.18489415969443473,0,754.4370627806336,1518.8741255612672
wlt35w3lz66rh4qrzm9t65sq,13.052726735397798,0.19633048646056944,0.07516315474527457,0,844.1754166930253,1698.3508333860507
4rr6t39sw9m9wz6lwtzcl5q4,0.7886390809700097,0.27379461239915004,0.048848839796470804,0,679.2944564374015,1368.588912874803
cqt993zr6l5mv69sl95c45qz,7.448848925427865,0.03404477711784046,0.049487885208556195,0,645.3730382048731,1300.7460764097461
h6tsmmm3rtclqhw9qtc4rt93,0.8141321693440073,0.26592340430808215,0.048381548269641264,0,653.9165247561406,1317.8330495122811
shtmr5cvtlcml6hmwtvw4q5w,11.268538930865057,0.5998148137260193,0.06353369009433757,0,911.9933101829483,1833.9866203658967
5hth5w55wmzrv6qmtzz5h96v,24.328477144649234,2.064404763455146,0.06039225219114584,0,890.630613956108,1791.261227912216
h4twmttvqvt6945hz33zrm4m,0.6788132743671607,0.3936179362474033,0.07836344974924173,0,827.5572008145234,1665.1144016290468
4srszqvv9r33c596qt3mzc56,0.8448369114798799,0.31550330930344844,0.05811647584512605,0,701.6971919194559,1413.3943838389118
tztll3tr4sqzqh3rlwz4v999,0.7494555835375212,0.41344644538480246,0.0865637526766537,0,873.7851987665352,1757.5703975330705
4lrm465wmslzsvwqq5lq64mq,12.997828296045736,0.995563060927448,0.0658615216905615,0,953.7465461998589,1917.4930923997179
4qrc4lvmtl3z5lr53l5q94ts,17.99043980158193,1.4507073260089878,0.06376445699410664,0,878.5747004676169,1767.1494009352339
hwrm3m4tt6hzcc495hmthr9l,11.50827452953608,0.006737946999085467,0.05797658150643478,0,761.3589967398469,1532.7179934796939
6mrs3m4wmwc4c56z4zwhl3th,6.705590876187611,0.6793772812271534,0.07062887516673255,0,880.0433468169956,1770.0866936339912
4srlhmtvwvmm65vvrwsrrm9l,21.567264986686183,1.54844325811476,0.07055169401117346,0,1063.0527083043648,2136.1054166087297
4ztlm44c3t9z56qqthlvrwzr,0.8183379169987819,0.3363868850953999,0.05780889835215275,0,717.7605603126715,1445.521120625343
4sr54cz965v6qcclqrtqq446,0.7177326642996953,0.28361725675736527,0.050415637392931575,0,632.6979416760182,1275.3958833520364
tmtvsrll56shw4qwz96swcsw,0.7869279317528255,0.3897907707790371,0.07235704443043653,0,721.4712240841691,1452.9424481683382
qzrtcsmlqv9v9zqm45z66h3l,15.42805564325894,0.978531439407168,0.0609567687158361,0,845.7648785267414,1701.5297570534829
4trh44l59vtw9l9m9v5q34t3,0.7587796327676348,0.28435224141213844,0.05501724050592617,0,841.1263293282537,1692.2526586565075
tlrq5tmw4hhvmzwrwqv6s3qq,9.953054506801202,0.4637160652005409,0.06879473673648206,0,959.5277563902125,1929.055512780425
5qtwtvss4wr5qq4mc9qq99sv,0.8383904119225023,0.3998751483537323,0.07937263175926314,0,815.9924924417279,1641.9849848834558
4hr9435wrmtr9cmh6rsq649l,0.5922939407294238,0.12504167528497184,0.03189424995471046,0,394.16929440139285,798.3385888027857
4rrsllz6vtv6szqzc99l3lvc,0.6285598356306135,0.2731200113443137,0.06177117809791151,0,798.8178803479303,1607.6357606958607
43t3wllrrc4l4h53hh5ltzr3,0.5299656666013053,0.13403167457049275,0.0361273702437583,0,636.5691217646839,1283.1382435293679
9lrhcmtvh4r49zsz36t54srv,0.5303119601021138,0.0805770815951461,0.03922366497962185,0,996.0571654685633,2002.1143309371266
qvrvtrw9mztw6ztlh4s6szmr,0.7026092387227676,0.3192693353092737,0.05331484112963518,0,625.4117412032581,1260.8234824065162
wvrr5v64q9hshzrl634hh9lm,0.7023810524338127,0.3620537976614019,0.05650078306395822,0,583.6748811661616,1177.3497623323233
45rvvrqhl634hzmz66ww4slv,0.7815349190927444,0.37368875577471705,0.07557338963931662,0,796.0685995795607,1602.1371991591213
